timestamp,latitude,longitude,temperature,precipitation,visibility,accident,lat_bin,lon_bin,grid_id,risk_mean,risk_uncertainty
2024-01-01 00:00:00,43.11476955540126,-89.41958053203142,26.251180787934672,0.0,10.36542019004593,0,14,10,14_10,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.1453231218864,-89.37829720759407,26.251180787934672,0.0,10.36542019004593,0,19,13,19_13,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.13365089852425,-89.32257165028084,26.251180787934672,0.0,10.36542019004593,0,17,17,17_17,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.11578490874292,-89.35969206910147,26.251180787934672,0.0,10.36542019004593,0,15,14,15_14,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.029456355220745,-89.38196070078055,26.251180787934672,0.0,10.36542019004593,0,3,12,3_12,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.06763826302622,-89.38416808530084,26.251180787934672,0.0,10.36542019004593,0,8,12,8_12,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.01082750433296,-89.46045774393967,26.251180787934672,0.0,10.36542019004593,0,1,7,1_7,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.02133756945396,-89.53889150360386,26.251180787934672,0.0,10.36542019004593,0,2,1,2_1,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.112606467789135,-89.48653456511481,26.251180787934672,0.0,10.36542019004593,0,14,5,14_5,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.142570584716495,-89.42709623104716,26.251180787934672,0.0,10.36542019004593,0,18,9,18_9,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.04919378694787,-89.29421635467176,26.251180787934672,0.0,10.36542019004593,0,6,19,6_19,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.05818095938864,-89.47937938923766,26.251180787934672,0.0,10.36542019004593,0,7,5,7_5,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.07264594911149,-89.53165166461636,26.251180787934672,0.0,10.36542019004593,0,9,1,9_1,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.02878717273709,-89.46803377045684,26.251180787934672,0.0,10.36542019004593,0,3,6,3_6,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.02279008166479,-89.45847454122843,26.251180787934672,0.0,10.36542019004593,0,2,7,2_7,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.070589364291614,-89.34850215699745,26.251180787934672,0.0,10.36542019004593,0,9,15,9_15,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.03684716600792,-89.38467980833552,26.251180787934672,0.0,10.36542019004593,0,4,12,4_12,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.09968288895666,-89.31484078100152,26.251180787934672,0.0,10.36542019004593,0,12,18,12_18,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.05155301302886,-89.40950185267742,26.251180787934672,0.0,10.36542019004593,0,6,10,6_10,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.11173408477274,-89.35374320402431,26.251180787934672,0.0,10.36542019004593,0,14,15,14_15,0.02236118389216119,0.004075633716886434
2024-01-01 00:00:00,43.102144067191055,-89.41906630828255,26.251180787934672,0.0,10.36542019004593,0,13,10,13_10,0.02236118389216119,0.004075633716886434
